codigo;data_publicacao;titulo;palavra;fonte;url;palavras;meio;data_investimento
2502299;14/02/2025 00:00;CCR vai fechar acesso na Dutra, em Jacareí, para obras em viaduto;ampliação;O Vale;https://sampi.net.br/ovale/noticias/2884898/vale-do-paraiba/2025/02/ccr-vai-fechar-acesso-na-dutra-em-jacarei-para-obras-em-viaduto;ampliação;Portais;17/02/2025 15:32
2502292;14/02/2025 00:00;Conheça loja em São Paulo especializada em drinques sem álcool;inaugurou;Estadão;https://www.estadao.com.br/web-stories/paladar/drinques-sem-alcool-loja-sp/;inaugurou;Portais;17/02/2025 15:33
2502295;14/02/2025 00:00;Vias no entorno do Sesc de Taubaté terão alteração de sentido;ampliação, implantação, revitalização;O Vale;https://sampi.net.br/ovale/noticias/2884896/sessao-extra/2025/02/vias-no-entorno-do-sesc-de-taubate-terao-alteracao-de-sentido;ampliação, implantação, revitalização;Portais;17/02/2025 15:34
2503383;17/02/2025 00:00;"Bradesco inaugura sala VIP no aeroporto de Congonhas; veja como é e como acessar";ampliação;Folha de S. Paulo;https://www1.folha.uol.com.br/turismo/2025/02/bradesco-inaugura-sala-vip-no-aeroporto-de-congonhas-veja-como-e-e-como-acessar.shtml;ampliação, inaugura, inauguração, investimento, concessão;Portais;18/02/2025 10:23
2503698;18/02/2025 00:00;BNDES prevê até R$ 30 bilhões para financiar rodovias em 2025;ampliação, construção, financiamento, implantação, concessão;Folha de S. Paulo;https://www1.folha.uol.com.br/mercado/2025/02/bndes-preve-ate-r-30-bilhoes-para-financiar-rodovias-em-2025.shtml;ampliação, construção, financiamento, implantação, concessão;Portais;18/02/2025 19:38
2503903;18/02/2025 00:00;Piselli inaugura espaço exclusivo no Iguatemi Campinas;inaugura, inauguração, inaugurou, abrir;Jornal de Campinas;https://jornaldecampinas.com.br/piselli-inaugura-espaco-exclusivo-no-iguatemi-campinas/;inaugura, inauguração, inaugurou, abrir;Portais;18/02/2025 19:41
2505892;23/02/2025 00:00;USP Bauru vai construir novo restaurante e reformar moradias;construção, construir, inaugura, inauguração;O Vale;https://sampi.net.br/ovale/noticias/2886589/bauru-e-regiao/2025/02/usp-bauru-vai-construir-novo-restaurante-e-reformar-moradias;construção, construir, inaugura, inauguração;Portais;24/02/2025 16:02
2505615;22/02/2025 00:00;Cimed, dona do Carmed, estreia no segmento infantil e no varejo alimentar;investir;Valor Econômico;https://valor.globo.com/empresas/noticia/2025/02/22/cimed-dona-do-carmed-estreia-no-segmento-infantil-e-no-varejo-alimentar.ghtml;investir;Portais;24/02/2025 16:22
2505332;21/02/2025 00:00;"Parada na Revap terá 5.000 empregos; contratação começa em abril";investimento;O Vale;https://sampi.net.br/ovale/noticias/2886295/vale-do-paraiba/2025/02/parada-na-revap-tera-5000-empregos-contratacao-comeca-em-abril;investimento;Portais;24/02/2025 16:37
2505331;21/02/2025 00:00;"Parada na Revap terá 5.000 empregos; contratação começa em abril";investimento;Jornal da Cidade de Bauru - JCNET;https://sampi.net.br/bauru/noticias/2886295/vale-do-paraiba/2025/02/parada-na-revap-tera-5000-empregos-contratacao-comeca-em-abril;investimento;Portais;24/02/2025 16:38
2505518;21/02/2025 00:00;Restaurante Aby reabre com nova chef em São Paulo;empreendimento;Folha de S. Paulo;https://www1.folha.uol.com.br/colunas/monicabergamo/2025/02/restaurante-aby-reabre-com-nova-chef-em-sao-paulo.shtml;empreendimento;Portais;24/02/2025 16:50
2505443;21/02/2025 00:00;Comme des Garçons, marca que revolucionou a moda, chega a São Paulo em junho;abertura, empreendimento;Folha de S. Paulo;https://www1.folha.uol.com.br/ilustrada/2025/02/comme-des-garcons-marca-que-revolucionou-a-moda-chega-a-sao-paulo-em-junho.shtml;abertura, empreendimento;Portais;24/02/2025 17:13
2505723;22/02/2025 00:00;Aramis Polli recebe melhorias após 20 anos sem manutenção;instalação;O Vale;https://sampi.net.br/ovale/noticias/2886515/esporte/2025/02/aramis-polli-recebe-melhorias-apos-20-anos-sem-manutencao;instalação;Portais;24/02/2025 17:13
2505365;21/02/2025 00:00;Comme Des Garçons abre em junho no Shopping Iguatemi sua primeira loja no Brasil;expansão, abrir;Estadão;https://www.estadao.com.br/cultura/alice-ferraz/comme-des-garcons-abre-em-junho-no-shopping-iguatemi-sua-primeira-loja-no-brasil/;expansão, abrir;Portais;24/02/2025 17:14
2505330;21/02/2025 00:00;"Inauguração novo ponto de vendas Vitta Residencial; veja fotos";inaugura;O Vale;https://sampi.net.br/ovale/noticias/2886293/checkin/2025/02/inauguracao-novo-ponto-de-vendas-vitta-residencial-veja-fotos;inaugura;Portais;24/02/2025 17:18
2505329;21/02/2025 00:00;"Inauguração novo ponto de vendas Vitta Residencial; veja fotos";inaugura;Jornal da Cidade de Bauru - JCNET;https://sampi.net.br/bauru/noticias/2886293/checkin/2025/02/inauguracao-novo-ponto-de-vendas-vitta-residencial-veja-fotos;inaugura;Portais;24/02/2025 17:21
2505107;21/02/2025 00:00;Antigo Teatro Alfa vai reabrir como BTG Pactual Hall e estreia de 'Hair';inaugura, inauguração, investimento, reabertura, reforma;Folha de S. Paulo;https://www1.folha.uol.com.br/ilustrada/2025/02/antigo-teatro-alfa-vai-reabrir-como-btg-pactual-hall-e-estreia-de-hair.shtml;inaugura, inauguração, investimento, reabertura, reforma;Portais;24/02/2025 17:43
2506157;24/02/2025 00:00;Avião autônomo, ChatGPT do Agro, novos drones: lançamentos da indústria em SP;desenvolver, expansão, investimentos;Estadão;https://agro.estadao.com.br/tudo-sobre-agrosp/aviao-autonomo-chatgpt-do-agro-novos-drones-lancamentos-da-industria-em-sp;desenvolver, expansão, investimentos;Portais;24/02/2025 17:45
2504134;19/02/2025 00:00;Liebherr anuncia a implantação de novo galpão industrial em Guará;expansão, implantação, investir;O Vale;https://sampi.net.br/ovale/noticias/2885737/vale-do-paraiba/2025/02/liebherr-anuncia-a-implantacao-de-novo-galpao-industrial-em-guara;expansão, implantação, investir;Portais;24/02/2025 17:47
2504135;19/02/2025 00:00;Liebherr anuncia a implantação de novo galpão industrial em Guará;expansão, implantação, investir;Jornal da Cidade de Bauru - JCNET;https://sampi.net.br/bauru/noticias/2885737/vale-do-paraiba/2025/02/liebherr-anuncia-a-implantacao-de-novo-galpao-industrial-em-guara;expansão, implantação, investir;Portais;24/02/2025 17:47
2506565;24/02/2025 00:00;Tauste abre dezenas de vagas em Taubaté para nova unidade;construção;O Vale;https://sampi.net.br/ovale/noticias/2886912/cidades/2025/02/tauste-abre-dezenas-de-vagas-em-taubate-para-nova-unidade;construção, empreendimento, inaugura, inauguração, abrir;Portais;25/02/2025 10:47
2505262;21/02/2025 00:00;Encontrado primeiro coronavírus semelhante ao MERS em morcegos na América do Sul;inaugura;Estadão;https://www.estadao.com.br/saude/encontrado-primeiro-coronavirus-semelhante-ao-mers-em-morcegos-na-america-do-sul-nprm/;inaugura;Portais;25/02/2025 11:46
2506730;25/02/2025 00:00;CCR mira leilões no centro-sul do país e diz avaliar investimentos com atenção em meio a juro alto;investimento, investimentos, investir, concessão;Folha de S. Paulo;https://www1.folha.uol.com.br/mercado/2025/02/ccr-mira-leiloes-no-centro-sul-do-pais-e-diz-avaliar-investimentos-com-atencao-em-meio-a-juro-alto.shtml;investimento, investimentos, investir, concessão;Portais;25/02/2025 11:52
2505016;20/02/2025 00:00;Shopping Iguatemi inicia expansão para inaugurar lojas, teatro e rooftop;abertura, abre, expandir, expansão, inaugura, inauguração, abrir;Folha de S. Paulo;https://www1.folha.uol.com.br/mercado/2025/02/shopping-iguatemi-inicia-expansao-para-inaugurar-lojas-teatro-e-rooftop.shtml;abertura, abre, expandir, expansão, inaugura, inauguração, abrir;Portais;25/02/2025 11:56
2505010;20/02/2025 00:00;Einstein inaugura sua 1ª unidade de saúde mental voltada ao público infantojuvenil e adulto;desenvolver, inaugurou, investir, abrir;Folha de S. Paulo;https://www1.folha.uol.com.br/equilibrio/2025/02/einstein-inaugura-sua-1a-unidade-de-saude-mental-voltada-ao-publico-infantojuvenil-e-adulto.shtml;desenvolver, inaugurou, investir, abrir;Portais;25/02/2025 12:01
2505011;20/02/2025 00:00;Einstein inaugura unidade de saúde mental e bem-estar em Pinheiros;inaugurou;Estadão;https://www.estadao.com.br/saude/einstein-inaugura-unidade-de-saude-mental-e-bem-estar-em-pinheiros/;inaugurou;Portais;25/02/2025 12:02
2504793;20/02/2025 00:00;Helexia Brasil capta R$ 170 milhões para projetos de energia solar distribuída;expansão;Valor Econômico;https://valor.globo.com/empresas/noticia/2025/02/20/helexia-brasil-capta-r-170-milhes-para-projetos-de-energia-solar-distribuda.ghtml;expansão;Portais;25/02/2025 12:05
2504774;20/02/2025 00:00;BNDES aprova R$ 51,2 milhões para Bosch investir em pesquisa e desenvolvimento no Brasil;financiamento, inovação, investir;Valor Econômico;https://valor.globo.com/empresas/noticia/2025/02/20/bndes-aprova-r-512-milhes-para-bosch-investir-em-pesquisa-e-desenvolvimento-no-brasil.ghtml;financiamento, inovação, investir;Portais;25/02/2025 12:13
2504695;20/02/2025 00:00;Magalu vai abrir loja da Netshoes, e Frederico Trajano defende varejo físico como diferencial;abertura, aquisição, construção, inaugura, inauguração, abrir;Folha de S. Paulo;https://www1.folha.uol.com.br/mercado/2025/02/magalu-vai-abrir-loja-da-netshoes-e-frederico-trajano-defende-varejo-fisico-como-diferencial.shtml;abertura, aquisição, construção, inaugura, inauguração, abrir;Portais;25/02/2025 15:02
2504454;19/02/2025 00:00;Gerdau vai investir R$ 6 bilhões em manutenção e melhoria da competitividade;expandir, investimento;Valor Econômico;https://valor.globo.com/empresas/noticia/2025/02/19/gerdau-vai-investir-r-6-bilhoes-em-manutencao-e-melhoria-da-competitividade.ghtml;expandir, investimento;Portais;25/02/2025 15:22
2504629;20/02/2025 00:00;Shopping Iguatemi terá teatro, rooftop e novas lojas em 2026;abertura, ampliar, empreendimento, expansão, inaugura, inauguração, revitalizar;Diário da Região/São José do Rio Preto;https://www.diariodaregiao.com.br/agencia/shopping-iguatemi-tera-teatro-rooftop-e-novas-lojas-em-2026-1.2038112;abertura, ampliar, empreendimento, expansão, inaugura, inauguração, revitalizar;Portais;25/02/2025 15:25
2506947;25/02/2025 00:00;Hospital São Vicente lança Portal do Colaborador;inovação;Jornal da Cidade de Bauru - JCNET;https://sampi.net.br/bauru/noticias/2887076/jundiai/2025/02/hospital-sao-vicente-lanca-portal-do-colaborador;inovação;Portais;26/02/2025 11:56
2506944;25/02/2025 00:00;Hospital São Vicente lança Portal do Colaborador;inovação;O Vale;https://sampi.net.br/ovale/noticias/2887076/jundiai/2025/02/hospital-sao-vicente-lanca-portal-do-colaborador;inovação;Portais;26/02/2025 11:56
2506819;25/02/2025 00:00;Como estão as obras do Rodoanel Norte após 6 anos de paralisação;construção, empreendimento, implantação, investimento, concessão;Diário da Região/São José do Rio Preto;https://www.diariodaregiao.com.br/agencia/como-est-o-as-obras-do-rodoanel-norte-apos-6-anos-de-paralisac-o-1.2039526;construção, empreendimento, implantação, investimento, concessão;Portais;26/02/2025 12:08
2506811;25/02/2025 00:00;Embraer diz que ANA encomendou 15 jatos E190-E2, com opção para mais 5 aeronaves;desenvolver;Diário da Região/São José do Rio Preto;https://www.diariodaregiao.com.br/agencia/embraer-diz-que-ana-encomendou-15-jatos-e190-e2-com-opc-o-para-mais-5-aeronaves-1.2039523;desenvolver;Portais;26/02/2025 12:12
2506788;25/02/2025 00:00;Construção de subestação de energia é inciada em Itupeva;construção;Jornal da Cidade de Bauru - JCNET;https://sampi.net.br/bauru/noticias/2886999/regiao/2025/02/construcao-de-subestacao-de-energia-e-inciada-em-itupeva;construção;Portais;26/02/2025 17:35
2507955;27/02/2025 00:00;Investimentos no 1° tri de 2025 serão significativamente menores que os do 4° tri 2024, diz Petrobras;investimentos;Valor Econômico;https://valor.globo.com/empresas/noticia/2025/02/27/investimentos-no-1-tri-de-2025-serao-significativamente-menores-que-os-do-4-tri-2024-diz-petrobras.ghtml;investimentos;Portais;27/02/2025 15:40
2507823;27/02/2025 00:00;Lojas Quero-Quero projeta abrir entre 20 e 30 novas lojas em 2025;expansão, inaugura, inauguração;Valor Econômico;https://valor.globo.com/empresas/noticia/2025/02/27/lojas-quero-quero-projeta-abrir-entre-20-e-30-novas-lojas-em-2025.ghtml;expansão, inaugura, inauguração;Portais;27/02/2025 15:59
2507788;27/02/2025 00:00;"São Paulo ganha mais uma livraria de rua, a Gráfica, que vai vender livros sobre livros; conheça";abertura, comprar, construção, instalação;Estadão;https://www.estadao.com.br/cultura/literatura/sao-paulo-ganha-mais-uma-livraria-de-rua-a-grafica-que-vai-vender-livros-sobre-livros-conheca/;abertura, comprar, construção, instalação;Portais;27/02/2025 16:02
2507511;26/02/2025 00:00;Madero planeja novas lojas para 2025 e diz que dívida não é mais um problema;abertura, ampliação, ampliar, comprar, expansão, investimentos, abrir;Estadão;https://www.estadao.com.br/economia/madero-novas-lojas-2025-divida-nao-e-problema/;abertura, ampliação, ampliar, comprar, expansão, investimentos, abrir;Portais;27/02/2025 16:05
2507642;26/02/2025 00:00;"Tauste de Taubaté terá Smart Fit; veja outras lojas confirmadas";empreendimento, inaugura, inauguração;Jornal da Cidade de Bauru - JCNET;https://sampi.net.br/bauru/noticias/2887372/vale-do-paraiba/2025/02/tauste-de-taubate-tera-smart-fit-veja-outras-lojas-confirmadas;empreendimento, inaugura, inauguração;Portais;27/02/2025 16:06
2504507;19/02/2025 00:00;Hospital Alvorada Moema, de Amil e Dasa, recebe R$ 25 milhões em investimentos;investimento, investimentos;Estadão;https://www.estadao.com.br/economia/coluna-do-broad/hospital-alvorada-moema-de-amil-e-dasa-recebe-r-25-milhoes-em-investimentos/;investimento, investimentos;Portais;27/02/2025 16:12
2504352;19/02/2025 00:00;EcoNoroeste assume rodovias no interior de SP e prevê investimento de R$ 1 bilhão;construção, implantação, investimentos, concessão;Folha de S. Paulo;https://www1.folha.uol.com.br/colunas/painelsa/2025/02/econoroeste-assume-rodovias-no-interior-de-sp-e-preve-investimento-de-r-1-bilhao.shtml;construção, implantação, investimentos, concessão;Portais;27/02/2025 16:36
2504268;19/02/2025 00:00;Shopping Iguatemi terá teatro, rooftop e novas lojas até 2026: ?Temos fila de espera de lojistas?;abertura;Estadão;https://www.estadao.com.br/economia/shopping-iguatemi-teatro-rooftop-novas-lojas-fila-espera/;abertura, ampliar, compra, empreendimento, expansão, inaugura, inauguração, revitalizar;Portais;27/02/2025 16:42
2504240;19/02/2025 00:00;Shopping Santana Parque muda de nome e quer modernizar instalações para atrair alta renda;ampliar, compra, construção, investe, investimentos;Estadão;https://www.estadao.com.br/economia/negocios/partage-shopping-santana-parque-modernizar-alta-renda/;ampliar, compra, construção, investe, investimentos;Portais;27/02/2025 16:50
2504310;19/02/2025 00:00;Fotos;inaugura, reforma, abrir;Estadão;https://www.estadao.com.br/fotos/economia/negocios/partage-renova-e-muda-nome-de-santana-parque-shopping/;inaugura, reforma, abrir;Portais;27/02/2025 16:55
2508416;28/02/2025 00:00;Livraria da Vila amplia presença no interior de São Paulo com loja em Jundiaí;abre, expansão, inaugura, inauguração, instalação, investimento, abrir;Folha de S. Paulo;https://www1.folha.uol.com.br/colunas/walter-porto/2025/02/livraria-da-vila-amplia-presenca-no-interior-de-sao-paulo-com-loja-em-jundiai.shtml;abre, expansão, inaugura, inauguração, instalação, investimento, abrir;Portais;28/02/2025 15:44
2510014;06/03/2025 00:00;Novo boteco em Pinheiros;abre;Estadão;https://www.estadao.com.br/paladar/por-ai/novo-boteco-em-pinheiros/;abre;Portais;06/03/2025 09:52
2509753;05/03/2025 00:00;Chinesa investe R$ 2,84 bi e abre em março novo terminal em Santos;abertura, compra, investimento, investimentos, investir, concessão;Folha de S. Paulo;https://www1.folha.uol.com.br/mercado/2025/03/chinesa-investe-r-284-bi-e-abre-em-marco-novo-terminal-em-santos.shtml;abertura, compra, investimento, investimentos, investir, concessão;Portais;06/03/2025 11:08
2508580;28/02/2025 00:00;Santa Casa de Pedregulho reinaugura nova ala de internação;investimento, reforma, revitalização;Jornal da Cidade de Bauru - JCNET;https://sampi.net.br/bauru/noticias/2887800/franca-e-regiao/2025/02/santa-casa-de-pedregulho-reinaugura-nova-ala-de-internacao;investimento, reforma, revitalização;Portais;06/03/2025 11:33
2508573;28/02/2025 00:00;Novo trecho da Dutra é liberado na chegada a São Paulo;inaugura, inauguração;Jornal da Cidade de Bauru - JCNET;https://sampi.net.br/bauru/noticias/2887860/vale-do-paraiba/2025/02/novo-trecho-da-dutra-e-liberado-na-chegada-a-sao-paulo;inaugura, inauguração;Portais;06/03/2025 11:35
2508570;28/02/2025 00:00;150 vagas: empresa espanhola anuncia construção em Piracicaba;construção, investimento, investimentos, abrir;Jornal da Cidade de Bauru - JCNET;https://sampi.net.br/bauru/noticias/2887856/cidade/2025/02/150-vagas-empresa-espanhola-anuncia-construcao-em-piracicaba;construção, investimento, investimentos, abrir;Portais;06/03/2025 11:42
2510087;06/03/2025 00:00;Fábrica de açúcar da USA Pereira Barreto abre série Usina Digital;abre, construção;Jornal Cana;https://jornalcana.com.br/usina-digital/fabrica-de-acucar-da-usa-pereira-barreto-abre-serie-usina-digital/;abre, construção;Portais;06/03/2025 16:23
2510299;07/03/2025 00:00;Inovações no processo de fabricação de rótulos e identificação de produtos;inaugura, inovação, investimento;O Imparcial Online;https://www.imparcial.com.br/noticias/inovacoes-no-processo-de-fabricacao-de-rotulos-e-identificacao-de-produtos,71409;inaugura, inovação, investimento;Portais;07/03/2025 09:55
2510525;07/03/2025 00:00;Gigante da dermatologia, Galderma fatura US$ 4,4 bi e planeja crescer no Brasil;ampliação, compra, expandir, expansão, instalação, investimento;Folha de S. Paulo;https://www1.folha.uol.com.br/mercado/2025/03/gigante-da-dermatologia-galderma-fatura-us-44-bi-e-planeja-crescer-no-brasil.shtml;ampliação, compra, expandir, expansão, instalação, investimento;Portais;07/03/2025 13:14
2510639;07/03/2025 00:00;Piscina com 100 tipos de ondas e clima de praia: como são os clubes de surfe no interior de SP;expansão;Estadão;https://www.estadao.com.br/sao-paulo/piscina-com-100-tipos-de-ondas-e-clima-de-praia-como-sao-os-clubes-de-surfe-no-interior-de-sp/;expansão;Portais;07/03/2025 16:21
2510678;07/03/2025 00:00;Viracopos terá conexão Campinas-Madri a partir de junho;compra, expansão;Jornal da Cidade de Bauru - JCNET;https://sampi.net.br/bauru/noticias/2889069/campinas/2025/03/viracopos-tera-conexao-campinasmadri-a-partir-de-junho;compra, expansão;Portais;10/03/2025 08:40
2513667;15/03/2025 00:00;Mares de la Peruana: nova onda na maré alta da gastronomia de Pinheiros;reforma;Estadão;https://www.estadao.com.br/paladar/restaurantes-e-bares/mares-de-la-peruana-nova-onda-na-mare-alta-da-gastronomia-de-pinheiros/;reforma;Portais;17/03/2025 08:04
2509481;04/03/2025 00:00;Rodoanel Norte de SP, que só deve ser entregue em 2026, poderá estar defasado, diz especialista;construção, investimento;Diário da Região/São José do Rio Preto;https://www.diariodaregiao.com.br/agencia/rodoanel-norte-de-sp-que-so-deve-ser-entregue-em-2026-podera-estar-defasado-diz-especialista-1.2041437;construção, investimento;Portais;26/03/2025 09:24
2509480;04/03/2025 00:00;Rodoanel Norte de SP, que só deve ser entregue em 2026, poderá estar defasado, diz especialista;construção, investimento;Diário da Região/São José do Rio Preto;https://diariomais.diariodaregiao.com.br/agencia/rodoanel-norte-de-sp-que-so-deve-ser-entregue-em-2026-podera-estar-defasado-diz-especialista-1.2041437;construção, investimento;Portais;26/03/2025 09:25
2517221;24/03/2025 00:00;Sofisticação em todos os detalhes;empreendimento;Jornal da Cidade de Bauru - JCNET;https://sampi.net.br/bauru/noticias/2892438/antonia-maria-zogaeb/2025/03/sofisticacao-em-todos-os-detalhes;empreendimento, inaugura, inauguração;Portais;26/03/2025 09:28
2517222;24/03/2025 00:00;Sofisticação em todos os detalhes;empreendimento;O Vale;https://sampi.net.br/ovale/noticias/2892438/antonia-maria-zogaeb/2025/03/sofisticacao-em-todos-os-detalhes;empreendimento, inaugura, inauguração;Portais;26/03/2025 09:30
2517527;25/03/2025 00:00;Seleon entra para a equinocultura com investimento de R$ 10 milhões;ampliar;Estadão;https://agro.estadao.com.br/economia/seleon-entra-para-a-equinocultura-com-investimento-de-r-10-milhoes;ampliar, inaugura, inauguração, investimento;Portais;26/03/2025 09:34
2517342;24/03/2025 00:00;"McDonald?s já tem data para abrir 1ª loja em Caçapava; veja";abertura;O Vale;https://sampi.net.br/ovale/noticias/2892521/vale-do-paraiba/2025/03/mcdonalds-ja-tem-data-para-abrir-1-loja-em-cacapava-veja;abertura, inaugura, inauguração, instalação, investimento;Portais;26/03/2025 09:49
2517277;24/03/2025 00:00;Seleon entra para a equinocultura com investimento de R$ 10 milhões;ampliar;Diário da Região/São José do Rio Preto;https://www.diariodaregiao.com.br/agencia/seleon-entra-para-a-equinocultura-com-investimento-de-r-10-milh-es-1.2047104;ampliar, inaugura, inauguração, investimento;Portais;26/03/2025 10:06
2517671;25/03/2025 00:00;"Unilever investe R$ 410 milhões no Brasil e aposta em desodorantes; entenda por quê";ampliar, construção, expandir, expansão, investimento, investimentos, investir;Estadão;https://www.estadao.com.br/economia/negocios/unilever-investe-brasil-desodorantes-entenda/;ampliar, construção, expandir, expansão, investimento, investimentos, investir;Portais;27/03/2025 15:57
2517183;24/03/2025 00:00;Krispy Kreme chega ao Brasil com 'loja-teatro' capaz de fazer 50 mil donuts/dia;abertura, expansão, investimento;Diário da Região/São José do Rio Preto;https://www.diariodaregiao.com.br/agencia/krispy-kreme-chega-ao-brasil-com-loja-teatro-capaz-de-fazer-50-mil-donuts-dia-1.2047044;abertura, expansão, investimento;Portais;27/03/2025 16:14
2517199;24/03/2025 00:00;Metrô lança licitação para construção de linha entre centro de São Paulo e Guarulhos;construção;Valor Econômico;https://valor.globo.com/brasil/noticia/2025/03/24/metro-lanca-licitacao-para-construcao-de-linha-entre-centro-de-sao-paulo-e-guarulhos.ghtml;construção;Portais;27/03/2025 16:30
2516854;23/03/2025 00:00;Santa Casa de Franca promove revitalização na sala pré-cirúrgica;implantação, inovação, investimento, reforma, revitalização;Jornal da Cidade de Bauru - JCNET;https://sampi.net.br/bauru/noticias/2892243/conteudo-de-marca/2025/03/santa-casa-de-franca-promove-revitalizacao-na-sala-precirurgica;implantação, inovação, investimento, reforma, revitalização;Portais;28/03/2025 09:59
2517035;24/03/2025 00:00;Empresa paulista cria espumante com mel de abelhas nativas;abre, desenvolver, empreendimento, financiamento, inovação;Estadão;https://agro.estadao.com.br/tudo-sobre-agrosp/empresa-paulista-cria-espumante-com-mel-de-abelhas-nativas;abre, desenvolver, empreendimento, financiamento, inovação;Portais;28/03/2025 10:05
2517037;24/03/2025 00:00;CCR ViaOeste entra para a história das concessões rodoviárias no Brasil;ampliação, construiu, implantação, implantou, inovação, investimentos, concessão;Estadão;https://www.estadao.com.br/economia/ccr-viaoeste-entra-para-a-historia-das-concessoes-rodoviarias-no-brasil/;ampliação, construiu, implantação, implantou, inovação, investimentos, concessão;Portais;28/03/2025 10:07
2517038;24/03/2025 00:00;CCR ViaOeste: 27 anos de transformações nas rodovias paulistas;concessão;Estadão;https://www.estadao.com.br/economia/ccr-viaoeste-27-anos-de-transformacoes-nas-rodovias-paulistas/;concessão;Portais;28/03/2025 10:07
2516855;23/03/2025 00:00;Santa Casa de Franca promove revitalização na sala pré-cirúrgica;implantação, inovação, investimento, reforma, revitalização;O Vale;https://sampi.net.br/ovale/noticias/2892243/conteudo-de-marca/2025/03/santa-casa-de-franca-promove-revitalizacao-na-sala-precirurgica;implantação, inovação, investimento, reforma, revitalização;Portais;28/03/2025 10:08
2516051;20/03/2025 00:00;HBR Realty inicia ciclo de inaugurações de centros comerciais em São Paulo;abertura, desenvolver, inaugura, investimentos;Estadão;https://www.estadao.com.br/economia/coluna-do-broad/hbr-realty-inicia-ciclo-de-inauguracoes-de-centros-comerciais-em-sao-paulo/;abertura, desenvolver, inaugura, investimentos;Portais;28/03/2025 10:09
2515687;20/03/2025 00:00;Mercedes-Benz amplia centro de customização para modificar caminhões e ônibus elétricos;ampliação, ampliou, construção, desenvolver, instalação;Estadão;https://estradao.estadao.com.br/caminhoes/mercedes-benz-amplia-centro-de-customizacao-para-modificar-caminhoes-e-onibus-eletricos/;ampliação, ampliou, construção, desenvolver, instalação;Portais;28/03/2025 10:14
2515337;19/03/2025 00:00;Linha 17-Ouro: monotrilho entra na reta final de obras;construção, instalação;Estadão;https://mobilidade.estadao.com.br/mobilidade-para-que/linha-17-ouro-monotrilho-entra-na-reta-final-de-obras/;construção, instalação;Portais;28/03/2025 10:18
2515338;19/03/2025 00:00;Trem da BYD poderá operar por 8 km em caso de emergência;instalação;Estadão;https://mobilidade.estadao.com.br/mobilidade-para-que/trem-da-byd-podera-operar-por-8-km-em-caso-de-emergencia/;instalação;Portais;28/03/2025 10:19
2515323;19/03/2025 00:00;"Pizzaria que fez Julia Roberts suspirar em ?Comer, Rezar e Amar? chega a SP; veja detalhes";expande, expansão;Estadão;https://www.estadao.com.br/paladar/radar/pizzaria-que-fez-julia-roberts-suspirar-em-comer-rezar-e-amar-chega-a-sp-veja-detalhes/;expande, expansão;Portais;28/03/2025 10:22
2515212;19/03/2025 00:00;Modernização de usina hidrelétrica na região custará meio bilhão;investimento;Jornal da Cidade de Bauru - JCNET;https://sampi.net.br/bauru/noticias/2891353/franca-e-regiao/2025/03/modernizacao-de-usina-hidreletrica-na-regiao-custara-meio-bilhao;investimento;Portais;28/03/2025 10:27
2520332;31/03/2025 00:00;O que governo mudou em PPP da CPTM para evitar repetir problemas de outra concessão dos trens;construção, investimento, investimentos, concessão;Estadão;https://www.estadao.com.br/sao-paulo/o-que-governo-mudou-em-ppp-da-cptm-para-evitar-repetir-problemas-de-outra-concessao-dos-trens/;construção, investimento, investimentos, concessão;Portais;31/03/2025 19:36
2519462;28/03/2025 00:00;Plaenge inaugura central de vendas ?um marco em Campinas;inaugura;Jornal da Cidade de Bauru - JCNET;https://sampi.net.br/bauru/noticias/2893534/antonia-maria-zogaeb/2025/03/plaenge-inaugura-central-de-vendas-um-marco-em-campinas;inaugura, inauguração;Portais;31/03/2025 19:47
2519463;28/03/2025 00:00;Plaenge inaugura central de vendas ?um marco em Campinas;inaugura;O Vale;https://sampi.net.br/ovale/noticias/2893534/antonia-maria-zogaeb/2025/03/plaenge-inaugura-central-de-vendas-um-marco-em-campinas;inaugura, inauguração;Portais;31/03/2025 19:49
2519643;29/03/2025 00:00;Servidores municipais aceitam 5%, mas negociações continuam;inaugura;Jornal da Cidade de Bauru - JCNET;https://sampi.net.br/bauru/noticias/2893562/cidade/2025/03/servidores-municipais-aceitam-5-mas-negociacoes-continuam;inaugura;Portais;31/03/2025 19:50
2519334;28/03/2025 00:00;"Tarcísio faz leilão de 3 linhas da CPTM; veja quem é o ganhador";ampliação, construção, expansão, implantação, reforma;Diário da Região/São José do Rio Preto;https://www.diariodaregiao.com.br/agencia/tarcisio-faz-leil-o-de-3-linhas-da-cptm-veja-quem-e-o-ganhador-1.2048534;ampliação, construção, expansão, implantação, reforma;Portais;31/03/2025 19:53
2519315;28/03/2025 00:00;Tarcísio privatiza linhas da CPTM apesar de críticas de sindicato;investimentos, concessão;Jornal da Cidade de Bauru - JCNET;https://sampi.net.br/bauru/noticias/2893472/brasil-e-mundo/2025/03/tarcisio-privatiza-linhas-da-cptm-apesar-de-criticas-de-sindicato;investimentos, concessão;Portais;31/03/2025 19:53
